H,M,E,B,HSubs,MSubs,ESubs,BSubs
0.143748,0.1715,50,1,34,36,3,5
0.143748,0.1715,60,0,34,36,4,1
0.143748,0.1715,60,0.25,34,36,4,2
0.143748,0.1715,60,0.5,34,36,4,3
0.143748,0.1715,60,0.75,34,36,4,4
0.143748,0.1715,60,1,34,36,4,5
0.143748,0.1715,120,1,34,36,10,5
0.143748,0.1715,130,1,34,36,11,5
0.143748,0.1715,150,1,34,36,13,5
0.143748,0.1715,170,0.5,34,36,15,3
0.143748,0.186624,30,0,34,37,1,1
0.143748,0.186624,30,0.25,34,37,1,2
0.143748,0.186624,30,0.5,34,37,1,3
0.143748,0.186624,30,0.75,34,37,1,4
0.143748,0.186624,30,1,34,37,1,5
0.143748,0.186624,40,0,34,37,2,1
0.143748,0.186624,40,0.25,34,37,2,2
0.143748,0.186624,40,0.5,34,37,2,3
0.143748,0.186624,40,0.75,34,37,2,4
0.143748,0.186624,50,0,34,37,3,1
0.143748,0.186624,50,0.25,34,37,3,2
0.143748,0.186624,50,0.5,34,37,3,3
0.143748,0.186624,50,0.75,34,37,3,4
0.143748,0.186624,50,1,34,37,3,5
0.143748,0.186624,60,0.25,34,37,4,2
0.143748,0.186624,60,0.5,34,37,4,3
0.143748,0.186624,60,0.75,34,37,4,4
0.143748,0.186624,120,0.75,34,37,10,4
0.143748,0.186624,140,1,34,37,12,5
0.143748,0.202612,30,0,34,38,1,1
0.143748,0.202612,30,0.25,34,38,1,2
0.143748,0.202612,30,0.5,34,38,1,3
0.143748,0.202612,30,1,34,38,1,5
0.143748,0.202612,40,0,34,38,2,1
0.143748,0.202612,40,0.25,34,38,2,2
0.143748,0.202612,40,0.5,34,38,2,3
0.143748,0.202612,40,1,34,38,2,5
0.143748,0.202612,50,0.25,34,38,3,2
0.143748,0.202612,50,0.5,34,38,3,3
0.143748,0.202612,50,1,34,38,3,5
0.143748,0.202612,130,1,34,38,11,5
0.143748,0.202612,140,1,34,38,12,5
0.143748,0.219488,30,0,34,39,1,1
0.143748,0.219488,30,0.5,34,39,1,3
0.143748,0.219488,30,0.75,34,39,1,4
0.143748,0.219488,30,1,34,39,1,5
0.143748,0.219488,40,0.5,34,39,2,3
0.143748,0.219488,50,0.75,34,39,3,4
0.143748,0.219488,50,1,34,39,3,5
0.143748,0.219488,100,1,34,39,8,5
0.143748,0.219488,120,1,34,39,10,5
0.143748,0.219488,130,1,34,39,11,5
0.143748,0.219488,150,0.25,34,39,13,2
0.143748,0.219488,150,0.75,34,39,13,4
0.143748,0.219488,160,0.75,34,39,14,4
0.143748,0.237276,30,0,34,40,1,1
0.143748,0.237276,30,0.75,34,40,1,4
0.143748,0.237276,30,1,34,40,1,5
0.143748,0.237276,40,0.75,34,40,2,4
0.143748,0.237276,100,0.75,34,40,8,4
0.143748,0.237276,110,0.75,34,40,9,4
0.143748,0.237276,110,1,34,40,9,5
0.143748,0.237276,120,0.75,34,40,10,4
0.143748,0.237276,150,0.5,34,40,13,3
0.143748,0.237276,180,0.5,34,40,16,3
0.143748,0.256,30,0,34,41,1,1
0.143748,0.256,30,1,34,41,1,5
0.143748,0.256,40,1,34,41,2,5
0.143748,0.256,100,0.75,34,41,8,4
0.143748,0.256,120,0.5,34,41,10,3
0.143748,0.256,120,0.75,34,41,10,4
0.143748,0.256,130,0.5,34,41,11,3
0.143748,0.256,150,0.5,34,41,13,3
0.143748,0.256,160,0.5,34,41,14,3
0.143748,0.275684,30,0,34,42,1,1
0.143748,0.275684,30,1,34,42,1,5
0.143748,0.275684,130,0.75,34,42,11,4
0.143748,0.275684,140,0.25,34,42,12,2
0.143748,0.296352,30,0,34,43,1,1
0.143748,0.296352,110,0.75,34,43,9,4
0.143748,0.296352,110,1,34,43,9,5
0.143748,0.296352,120,0.5,34,43,10,3
0.143748,0.296352,140,0.5,34,43,12,3
0.143748,0.318028,30,0,34,44,1,1
0.143748,0.318028,100,1,34,44,8,5
0.143748,0.318028,120,1,34,44,10,5
0.143748,0.340736,100,0.75,34,45,8,4
0.143748,0.3645,30,0,34,46,1,1
0.143748,0.415292,80,1,34,48,6,5
0.143748,0.442368,110,0.5,34,49,9,3
0.143748,0.5,60,1,34,51,4,5
0.143748,0.5,70,1,34,51,5,5
0.143748,0.5,80,1,34,51,6,5
0.143748,0.5,90,1,34,51,7,5
0.157216,0.037044,220,0.75,35,22,20,4
0.157216,0.042592,170,1,35,23,15,5
0.157216,0.042592,200,0.75,35,23,18,4
0.157216,0.042592,210,1,35,23,19,5
0.157216,0.042592,240,1,35,23,22,5
0.157216,0.042592,260,1,35,23,24,5
0.157216,0.048668,100,0.75,35,24,8,4
0.157216,0.048668,110,1,35,24,9,5
0.157216,0.048668,120,0.5,35,24,10,3
0.157216,0.048668,120,0.75,35,24,10,4
0.157216,0.048668,120,1,35,24,10,5
0.157216,0.048668,130,0.75,35,24,11,4
0.157216,0.048668,190,0.75,35,24,17,4
0.157216,0.048668,200,0.5,35,24,18,3
0.157216,0.048668,210,0.5,35,24,19,3
0.157216,0.048668,240,0.75,35,24,22,4
0.157216,0.048668,250,1,35,24,23,5
0.157216,0.055296,90,0.75,35,25,7,4
0.157216,0.055296,100,0,35,25,8,1
0.157216,0.055296,100,0.5,35,25,8,3
0.157216,0.055296,100,0.75,35,25,8,4
0.157216,0.055296,100,1,35,25,8,5
0.157216,0.055296,110,0.25,35,25,9,2
0.157216,0.055296,110,0.5,35,25,9,3
0.157216,0.055296,110,0.75,35,25,9,4
0.157216,0.055296,110,1,35,25,9,5
0.157216,0.055296,120,0,35,25,10,1
0.157216,0.055296,120,0.25,35,25,10,2
0.157216,0.055296,120,0.5,35,25,10,3
0.157216,0.055296,160,1,35,25,14,5
0.157216,0.055296,200,0.5,35,25,18,3
0.157216,0.055296,210,0.75,35,25,19,4
0.157216,0.055296,230,1,35,25,21,5
0.157216,0.055296,240,1,35,25,22,5
0.157216,0.055296,250,0.75,35,25,23,4
0.157216,0.055296,260,0.25,35,25,24,2
0.157216,0.055296,260,1,35,25,24,5
0.157216,0.0625,80,0.75,35,26,6,4
0.157216,0.0625,80,1,35,26,6,5
0.157216,0.0625,90,0,35,26,7,1
0.157216,0.0625,90,0.25,35,26,7,2
0.157216,0.0625,90,0.5,35,26,7,3
0.157216,0.0625,90,0.75,35,26,7,4
0.157216,0.0625,90,1,35,26,7,5
0.157216,0.0625,100,0,35,26,8,1
0.157216,0.0625,100,0.25,35,26,8,2
0.157216,0.0625,100,0.5,35,26,8,3
0.157216,0.0625,100,0.75,35,26,8,4
0.157216,0.0625,100,1,35,26,8,5
0.157216,0.0625,110,0,35,26,9,1
0.157216,0.0625,110,0.25,35,26,9,2
0.157216,0.0625,110,0.5,35,26,9,3
0.157216,0.0625,110,0.75,35,26,9,4
0.157216,0.0625,160,1,35,26,14,5
0.157216,0.0625,200,0.75,35,26,18,4
0.157216,0.0625,230,1,35,26,21,5
0.157216,0.0625,240,0.5,35,26,22,3
0.157216,0.0625,260,0.25,35,26,24,2
0.157216,0.0625,270,0.5,35,26,25,3
0.157216,0.070304,70,0,35,27,5,1
0.157216,0.070304,70,0.25,35,27,5,2
0.157216,0.070304,70,0.75,35,27,5,4
0.157216,0.070304,70,1,35,27,5,5
0.157216,0.070304,80,0,35,27,6,1
0.157216,0.070304,80,0.25,35,27,6,2
0.157216,0.070304,80,0.5,35,27,6,3
0.157216,0.070304,80,0.75,35,27,6,4
0.157216,0.070304,80,1,35,27,6,5
0.157216,0.070304,90,0,35,27,7,1
0.157216,0.070304,90,0.25,35,27,7,2
0.157216,0.070304,90,0.5,35,27,7,3
0.157216,0.070304,90,0.75,35,27,7,4
0.157216,0.070304,90,1,35,27,7,5
0.157216,0.070304,100,0,35,27,8,1
0.157216,0.070304,100,0.25,35,27,8,2
0.157216,0.070304,100,0.5,35,27,8,3
0.157216,0.070304,100,1,35,27,8,5
0.157216,0.070304,110,0,35,27,9,1
0.157216,0.070304,110,0.25,35,27,9,2
0.157216,0.070304,110,0.5,35,27,9,3
0.157216,0.070304,110,0.75,35,27,9,4
0.157216,0.070304,180,0.75,35,27,16,4
0.157216,0.070304,180,1,35,27,16,5
0.157216,0.070304,200,0.75,35,27,18,4
0.157216,0.070304,220,1,35,27,20,5
0.157216,0.070304,230,0.75,35,27,21,4
0.157216,0.070304,230,1,35,27,21,5
0.157216,0.070304,240,0.5,35,27,22,3
0.157216,0.070304,240,1,35,27,22,5
0.157216,0.078732,40,0.75,35,28,2,4
0.157216,0.078732,40,1,35,28,2,5
0.157216,0.078732,70,0,35,28,5,1
0.157216,0.078732,70,0.25,35,28,5,2
0.157216,0.078732,70,0.5,35,28,5,3
0.157216,0.078732,70,0.75,35,28,5,4
0.157216,0.078732,70,1,35,28,5,5
0.157216,0.078732,80,0,35,28,6,1
0.157216,0.078732,80,0.25,35,28,6,2
0.157216,0.078732,80,0.5,35,28,6,3
0.157216,0.078732,80,0.75,35,28,6,4
0.157216,0.078732,80,1,35,28,6,5
0.157216,0.078732,90,0,35,28,7,1
0.157216,0.078732,90,0.25,35,28,7,2
0.157216,0.078732,90,0.5,35,28,7,3
0.157216,0.078732,90,0.75,35,28,7,4
0.157216,0.078732,90,1,35,28,7,5
0.157216,0.078732,100,0,35,28,8,1
0.157216,0.078732,100,0.25,35,28,8,2
0.157216,0.078732,100,0.5,35,28,8,3
0.157216,0.078732,100,0.75,35,28,8,4
0.157216,0.078732,100,1,35,28,8,5
0.157216,0.078732,110,0,35,28,9,1
0.157216,0.078732,110,0.25,35,28,9,2
0.157216,0.078732,110,0.75,35,28,9,4
0.157216,0.078732,150,1,35,28,13,5
0.157216,0.078732,160,0.75,35,28,14,4
0.157216,0.078732,170,1,35,28,15,5
0.157216,0.078732,180,0.75,35,28,16,4
0.157216,0.078732,200,1,35,28,18,5
0.157216,0.078732,210,1,35,28,19,5
0.157216,0.078732,220,1,35,28,20,5
0.157216,0.087808,30,0.75,35,29,1,4
0.157216,0.087808,40,0.75,35,29,2,4
0.157216,0.087808,50,1,35,29,3,5
0.157216,0.087808,60,0,35,29,4,1
0.157216,0.087808,60,0.25,35,29,4,2
0.157216,0.087808,60,0.5,35,29,4,3
0.157216,0.087808,60,0.75,35,29,4,4
0.157216,0.087808,60,1,35,29,4,5
0.157216,0.087808,70,0,35,29,5,1
0.157216,0.087808,70,0.25,35,29,5,2
0.157216,0.087808,70,0.5,35,29,5,3
0.157216,0.087808,70,0.75,35,29,5,4
0.157216,0.087808,70,1,35,29,5,5
0.157216,0.087808,80,0,35,29,6,1
0.157216,0.087808,80,0.25,35,29,6,2
0.157216,0.087808,80,0.5,35,29,6,3
0.157216,0.087808,80,0.75,35,29,6,4
0.157216,0.087808,80,1,35,29,6,5
0.157216,0.087808,90,0,35,29,7,1
0.157216,0.087808,90,0.25,35,29,7,2
0.157216,0.087808,90,0.5,35,29,7,3
0.157216,0.087808,90,0.75,35,29,7,4
0.157216,0.087808,90,1,35,29,7,5
0.157216,0.087808,100,0,35,29,8,1
0.157216,0.087808,100,0.25,35,29,8,2
0.157216,0.087808,100,1,35,29,8,5
0.157216,0.087808,130,1,35,29,11,5
0.157216,0.087808,150,0.75,35,29,13,4
0.157216,0.087808,170,1,35,29,15,5
0.157216,0.087808,190,1,35,29,17,5
0.157216,0.087808,200,0.5,35,29,18,3
0.157216,0.087808,200,1,35,29,18,5
0.157216,0.087808,210,1,35,29,19,5
0.157216,0.097556,30,0,35,30,1,1
0.157216,0.097556,30,0.75,35,30,1,4
0.157216,0.097556,30,1,35,30,1,5
0.157216,0.097556,40,0.5,35,30,2,3
0.157216,0.097556,40,0.75,35,30,2,4
0.157216,0.097556,40,1,35,30,2,5
0.157216,0.097556,50,0,35,30,3,1
0.157216,0.097556,50,0.75,35,30,3,4
0.157216,0.097556,50,1,35,30,3,5
0.157216,0.097556,60,0,35,30,4,1
0.157216,0.097556,60,0.25,35,30,4,2
0.157216,0.097556,60,0.5,35,30,4,3
0.157216,0.097556,60,0.75,35,30,4,4
0.157216,0.097556,60,1,35,30,4,5
0.157216,0.097556,70,0,35,30,5,1
0.157216,0.097556,70,0.25,35,30,5,2
0.157216,0.097556,70,0.5,35,30,5,3
0.157216,0.097556,70,0.75,35,30,5,4
0.157216,0.097556,70,1,35,30,5,5
0.157216,0.097556,80,0,35,30,6,1
0.157216,0.097556,80,0.25,35,30,6,2
0.157216,0.097556,80,0.75,35,30,6,4
0.157216,0.097556,80,1,35,30,6,5
0.157216,0.097556,90,0,35,30,7,1
0.157216,0.097556,90,0.25,35,30,7,2
0.157216,0.097556,90,0.5,35,30,7,3
0.157216,0.097556,90,0.75,35,30,7,4
0.157216,0.097556,90,1,35,30,7,5
0.157216,0.097556,150,0.75,35,30,13,4
0.157216,0.097556,160,0.75,35,30,14,4
0.157216,0.097556,170,0.75,35,30,15,4
0.157216,0.097556,180,0.75,35,30,16,4
0.157216,0.097556,190,0.5,35,30,17,3
0.157216,0.097556,190,1,35,30,17,5
0.157216,0.097556,200,0.5,35,30,18,3
0.157216,0.097556,200,1,35,30,18,5
0.157216,0.097556,230,0.25,35,30,21,2
0.157216,0.108,30,0,35,31,1,1
0.157216,0.108,30,0.25,35,31,1,2
0.157216,0.108,30,0.5,35,31,1,3
0.157216,0.108,30,0.75,35,31,1,4
0.157216,0.108,30,1,35,31,1,5
0.157216,0.108,40,0,35,31,2,1
0.157216,0.108,40,0.25,35,31,2,2
0.157216,0.108,40,0.5,35,31,2,3
0.157216,0.108,40,0.75,35,31,2,4
0.157216,0.108,40,1,35,31,2,5
0.157216,0.108,50,0,35,31,3,1
0.157216,0.108,50,0.25,35,31,3,2
0.157216,0.108,50,0.5,35,31,3,3
0.157216,0.108,50,0.75,35,31,3,4
0.157216,0.108,60,0,35,31,4,1
0.157216,0.108,60,0.25,35,31,4,2
0.157216,0.108,60,0.5,35,31,4,3
0.157216,0.108,60,0.75,35,31,4,4
0.157216,0.108,60,1,35,31,4,5
0.157216,0.108,70,0,35,31,5,1
0.157216,0.108,70,0.25,35,31,5,2
0.157216,0.108,70,0.5,35,31,5,3
0.157216,0.108,70,0.75,35,31,5,4
0.157216,0.108,70,1,35,31,5,5
0.157216,0.108,80,0,35,31,6,1
0.157216,0.108,80,0.25,35,31,6,2
0.157216,0.108,80,0.5,35,31,6,3
0.157216,0.108,80,0.75,35,31,6,4
0.157216,0.108,80,1,35,31,6,5
0.157216,0.108,90,0,35,31,7,1
0.157216,0.108,90,0.25,35,31,7,2
0.157216,0.108,90,0.5,35,31,7,3
0.157216,0.108,160,0.75,35,31,14,4
0.157216,0.108,190,1,35,31,17,5
0.157216,0.108,200,1,35,31,18,5
0.157216,0.119164,30,0,35,32,1,1
0.157216,0.119164,30,0.25,35,32,1,2
0.157216,0.119164,30,0.5,35,32,1,3
0.157216,0.119164,30,0.75,35,32,1,4
0.157216,0.119164,30,1,35,32,1,5
0.157216,0.119164,40,0,35,32,2,1
0.157216,0.119164,40,0.25,35,32,2,2
0.157216,0.119164,40,0.5,35,32,2,3
0.157216,0.119164,40,0.75,35,32,2,4
0.157216,0.119164,40,1,35,32,2,5
0.157216,0.119164,50,0,35,32,3,1
0.157216,0.119164,50,0.25,35,32,3,2
0.157216,0.119164,50,0.5,35,32,3,3
0.157216,0.119164,50,0.75,35,32,3,4
0.157216,0.119164,50,1,35,32,3,5
0.157216,0.119164,60,0,35,32,4,1
0.157216,0.119164,60,0.25,35,32,4,2
0.157216,0.119164,60,0.5,35,32,4,3
0.157216,0.119164,60,0.75,35,32,4,4
0.157216,0.119164,60,1,35,32,4,5
0.157216,0.119164,70,0,35,32,5,1
0.157216,0.119164,70,0.25,35,32,5,2
0.157216,0.119164,70,0.5,35,32,5,3
0.157216,0.119164,70,0.75,35,32,5,4
0.157216,0.119164,70,1,35,32,5,5
0.157216,0.119164,80,0,35,32,6,1
0.157216,0.119164,80,0.25,35,32,6,2
0.157216,0.119164,80,0.5,35,32,6,3
0.157216,0.119164,80,0.75,35,32,6,4
0.157216,0.119164,80,1,35,32,6,5
0.157216,0.119164,170,1,35,32,15,5
0.157216,0.119164,180,1,35,32,16,5
0.157216,0.119164,190,0.75,35,32,17,4
0.157216,0.119164,190,1,35,32,17,5
0.157216,0.131072,30,0,35,33,1,1
0.157216,0.131072,30,0.25,35,33,1,2
0.157216,0.131072,30,0.5,35,33,1,3
0.157216,0.131072,30,0.75,35,33,1,4
0.157216,0.131072,30,1,35,33,1,5
0.157216,0.131072,40,0,35,33,2,1
0.157216,0.131072,40,0.25,35,33,2,2
0.157216,0.131072,40,0.5,35,33,2,3
0.157216,0.131072,40,0.75,35,33,2,4
0.157216,0.131072,40,1,35,33,2,5
0.157216,0.131072,50,0,35,33,3,1
0.157216,0.131072,50,0.25,35,33,3,2
0.157216,0.131072,50,0.5,35,33,3,3
0.157216,0.131072,50,0.75,35,33,3,4
0.157216,0.131072,50,1,35,33,3,5
0.157216,0.131072,60,0,35,33,4,1
0.157216,0.131072,60,0.25,35,33,4,2
0.157216,0.131072,60,0.5,35,33,4,3
0.157216,0.131072,60,0.75,35,33,4,4
0.157216,0.131072,60,1,35,33,4,5
0.157216,0.131072,70,0,35,33,5,1
0.157216,0.131072,70,0.25,35,33,5,2
0.157216,0.131072,70,0.5,35,33,5,3
0.157216,0.131072,70,0.75,35,33,5,4
0.157216,0.131072,70,1,35,33,5,5
0.157216,0.131072,80,0,35,33,6,1
0.157216,0.131072,80,0.5,35,33,6,3
0.157216,0.131072,80,0.75,35,33,6,4
0.157216,0.131072,170,0.5,35,33,15,3
0.157216,0.131072,170,1,35,33,15,5
0.157216,0.131072,180,0,35,33,16,1
0.157216,0.131072,180,0.75,35,33,16,4
0.157216,0.131072,180,1,35,33,16,5
0.157216,0.131072,200,0.75,35,33,18,4
0.157216,0.143748,30,0,35,34,1,1
0.157216,0.143748,30,0.25,35,34,1,2
0.157216,0.143748,30,0.5,35,34,1,3
0.157216,0.143748,30,0.75,35,34,1,4
0.157216,0.143748,30,1,35,34,1,5
0.157216,0.143748,40,0,35,34,2,1
0.157216,0.143748,40,0.25,35,34,2,2
0.157216,0.143748,40,0.5,35,34,2,3
0.157216,0.143748,40,0.75,35,34,2,4
0.157216,0.143748,40,1,35,34,2,5
0.157216,0.143748,50,0,35,34,3,1
0.157216,0.143748,50,0.25,35,34,3,2
0.157216,0.143748,50,0.5,35,34,3,3
0.157216,0.143748,50,0.75,35,34,3,4
0.157216,0.143748,50,1,35,34,3,5
0.157216,0.143748,60,0,35,34,4,1
0.157216,0.143748,60,0.25,35,34,4,2
0.157216,0.143748,60,0.5,35,34,4,3
0.157216,0.143748,60,0.75,35,34,4,4
0.157216,0.143748,60,1,35,34,4,5
0.157216,0.143748,70,0,35,34,5,1
0.157216,0.143748,70,0.25,35,34,5,2
0.157216,0.143748,70,0.5,35,34,5,3
0.157216,0.143748,70,0.75,35,34,5,4
0.157216,0.143748,70,1,35,34,5,5
0.157216,0.143748,130,1,35,34,11,5
0.157216,0.143748,160,0.75,35,34,14,4
0.157216,0.143748,160,1,35,34,14,5
0.157216,0.143748,190,0.5,35,34,17,3
0.157216,0.143748,210,0.5,35,34,19,3
0.157216,0.157216,30,0,35,35,1,1
0.157216,0.157216,30,0.5,35,35,1,3
0.157216,0.157216,30,0.75,35,35,1,4
0.157216,0.157216,30,1,35,35,1,5
0.157216,0.157216,40,0,35,35,2,1
0.157216,0.157216,40,0.25,35,35,2,2
0.157216,0.157216,40,0.5,35,35,2,3
0.157216,0.157216,40,0.75,35,35,2,4
0.157216,0.157216,40,1,35,35,2,5
0.157216,0.157216,50,0,35,35,3,1
0.157216,0.157216,50,0.25,35,35,3,2
0.157216,0.157216,50,0.5,35,35,3,3
0.157216,0.157216,50,0.75,35,35,3,4
0.157216,0.157216,50,1,35,35,3,5
0.157216,0.157216,60,0,35,35,4,1
0.157216,0.157216,60,0.25,35,35,4,2
0.157216,0.157216,60,0.5,35,35,4,3
0.157216,0.157216,60,0.75,35,35,4,4
0.157216,0.157216,60,1,35,35,4,5
0.157216,0.157216,70,0.5,35,35,5,3
0.157216,0.157216,70,0.75,35,35,5,4
0.157216,0.157216,120,1,35,35,10,5
0.157216,0.157216,130,1,35,35,11,5
0.157216,0.157216,150,1,35,35,13,5
0.157216,0.157216,160,0.5,35,35,14,3
0.157216,0.157216,160,1,35,35,14,5
0.157216,0.157216,180,0.75,35,35,16,4
0.157216,0.1715,30,0,35,36,1,1
0.157216,0.1715,30,0.5,35,36,1,3
0.157216,0.1715,30,0.75,35,36,1,4
0.157216,0.1715,30,1,35,36,1,5
0.157216,0.1715,40,0,35,36,2,1
0.157216,0.1715,40,0.25,35,36,2,2
0.157216,0.1715,40,0.5,35,36,2,3
0.157216,0.1715,40,0.75,35,36,2,4
0.157216,0.1715,40,1,35,36,2,5
0.157216,0.1715,50,0,35,36,3,1
0.157216,0.1715,50,0.25,35,36,3,2
0.157216,0.1715,50,0.5,35,36,3,3
0.157216,0.1715,50,0.75,35,36,3,4
0.157216,0.1715,50,1,35,36,3,5
0.157216,0.1715,60,0,35,36,4,1
0.157216,0.1715,60,0.25,35,36,4,2
0.157216,0.1715,60,0.5,35,36,4,3
0.157216,0.1715,60,0.75,35,36,4,4
0.157216,0.1715,60,1,35,36,4,5
0.157216,0.1715,150,1,35,36,13,5
0.157216,0.1715,160,1,35,36,14,5
0.157216,0.1715,180,0.75,35,36,16,4
0.157216,0.1715,180,1,35,36,16,5
0.157216,0.186624,30,0,35,37,1,1
0.157216,0.186624,30,0.25,35,37,1,2
0.157216,0.186624,30,0.5,35,37,1,3
0.157216,0.186624,30,0.75,35,37,1,4
0.157216,0.186624,30,1,35,37,1,5
0.157216,0.186624,40,0,35,37,2,1
0.157216,0.186624,40,0.25,35,37,2,2
0.157216,0.186624,40,0.5,35,37,2,3
0.157216,0.186624,40,0.75,35,37,2,4
0.157216,0.186624,40,1,35,37,2,5
0.157216,0.186624,50,0,35,37,3,1
0.157216,0.186624,50,0.25,35,37,3,2
0.157216,0.186624,50,0.5,35,37,3,3
0.157216,0.186624,50,0.75,35,37,3,4
0.157216,0.186624,50,1,35,37,3,5
0.157216,0.186624,60,0,35,37,4,1
0.157216,0.186624,60,0.25,35,37,4,2
0.157216,0.186624,60,0.5,35,37,4,3
0.157216,0.186624,60,0.75,35,37,4,4
0.157216,0.186624,110,1,35,37,9,5
0.157216,0.186624,140,1,35,37,12,5
0.157216,0.186624,160,1,35,37,14,5
0.157216,0.202612,30,0,35,38,1,1
0.157216,0.202612,30,0.25,35,38,1,2
0.157216,0.202612,30,0.5,35,38,1,3
0.157216,0.202612,30,0.75,35,38,1,4
0.157216,0.202612,30,1,35,38,1,5
0.157216,0.202612,40,0,35,38,2,1
0.157216,0.202612,40,0.5,35,38,2,3
0.157216,0.202612,40,0.75,35,38,2,4
0.157216,0.202612,40,1,35,38,2,5
0.157216,0.202612,50,0,35,38,3,1
0.157216,0.202612,50,0.25,35,38,3,2
0.157216,0.202612,50,0.5,35,38,3,3
0.157216,0.202612,50,0.75,35,38,3,4
0.157216,0.202612,50,1,35,38,3,5
0.157216,0.202612,110,1,35,38,9,5
0.157216,0.202612,130,0.5,35,38,11,3
0.157216,0.202612,130,0.75,35,38,11,4
0.157216,0.202612,140,0.5,35,38,12,3
0.157216,0.202612,140,1,35,38,12,5
0.157216,0.202612,150,0.75,35,38,13,4
0.157216,0.219488,30,0,35,39,1,1
0.157216,0.219488,30,0.25,35,39,1,2
0.157216,0.219488,30,0.5,35,39,1,3
0.157216,0.219488,30,0.75,35,39,1,4
0.157216,0.219488,30,1,35,39,1,5
0.157216,0.219488,40,0,35,39,2,1
0.157216,0.219488,40,0.25,35,39,2,2
0.157216,0.219488,40,1,35,39,2,5
0.157216,0.219488,50,0.25,35,39,3,2
0.157216,0.219488,50,0.75,35,39,3,4
0.157216,0.219488,120,1,35,39,10,5
0.157216,0.219488,130,1,35,39,11,5
0.157216,0.219488,140,0.75,35,39,12,4
0.157216,0.237276,30,0,35,40,1,1
0.157216,0.237276,30,0.75,35,40,1,4
0.157216,0.237276,30,1,35,40,1,5
0.157216,0.237276,50,1,35,40,3,5
0.157216,0.237276,110,1,35,40,9,5
0.157216,0.237276,120,1,35,40,10,5
0.157216,0.237276,130,0.75,35,40,11,4
0.157216,0.237276,140,0.75,35,40,12,4
0.157216,0.237276,140,1,35,40,12,5
0.157216,0.256,30,0,35,41,1,1
0.157216,0.256,40,1,35,41,2,5
0.157216,0.256,140,0.75,35,41,12,4
0.157216,0.256,160,0.5,35,41,14,3
0.157216,0.275684,30,0,35,42,1,1
0.157216,0.275684,40,1,35,42,2,5
0.157216,0.296352,30,0,35,43,1,1
0.157216,0.296352,110,0.75,35,43,9,4
0.157216,0.296352,140,0.5,35,43,12,3
0.157216,0.318028,30,0,35,44,1,1
0.157216,0.318028,90,1,35,44,7,5
0.157216,0.318028,130,0.5,35,44,11,3
0.157216,0.340736,30,0,35,45,1,1
0.157216,0.340736,100,1,35,45,8,5
0.157216,0.340736,120,0.5,35,45,10,3
0.157216,0.340736,130,0.5,35,45,11,3
0.157216,0.3645,90,1,35,46,7,5
0.157216,0.3645,110,0.75,35,46,9,4
0.157216,0.415292,90,1,35,48,7,5
0.157216,0.415292,130,0.5,35,48,11,3
0.157216,0.442368,80,0.25,35,49,6,2
0.157216,0.442368,100,0.75,35,49,8,4
0.157216,0.470596,80,1,35,50,6,5
0.157216,0.5,60,1,35,51,4,5
0.157216,0.5,70,1,35,51,5,5
0.157216,0.5,80,1,35,51,6,5
0.157216,0.5,90,1,35,51,7,5
0.1715,0.037044,150,0,36,22,13,1
0.1715,0.042592,160,0,36,23,14,1
0.1715,0.042592,230,1,36,23,21,5
0.1715,0.048668,110,1,36,24,9,5
0.1715,0.048668,120,0.75,36,24,10,4
0.1715,0.048668,120,1,36,24,10,5
0.1715,0.048668,160,1,36,24,14,5
0.1715,0.048668,220,1,36,24,20,5
0.1715,0.048668,240,1,36,24,22,5
0.1715,0.055296,100,0,36,25,8,1
0.1715,0.055296,100,0.5,36,25,8,3
0.1715,0.055296,100,0.75,36,25,8,4
0.1715,0.055296,100,1,36,25,8,5
0.1715,0.055296,110,0.25,36,25,9,2
0.1715,0.055296,110,0.5,36,25,9,3
0.1715,0.055296,110,0.75,36,25,9,4
0.1715,0.055296,110,1,36,25,9,5
0.1715,0.055296,120,0,36,25,10,1
0.1715,0.055296,120,0.25,36,25,10,2
0.1715,0.055296,120,0.5,36,25,10,3
0.1715,0.055296,120,0.75,36,25,10,4
0.1715,0.055296,200,1,36,25,18,5
0.1715,0.055296,240,0.75,36,25,22,4
0.1715,0.055296,240,1,36,25,22,5
0.1715,0.055296,260,0.75,36,25,24,4
0.1715,0.055296,270,0.5,36,25,25,3
0.1715,0.055296,280,1,36,25,26,5
0.1715,0.055296,290,0.75,36,25,27,4
0.1715,0.0625,80,1,36,26,6,5
0.1715,0.0625,90,0.25,36,26,7,2
0.1715,0.0625,90,0.75,36,26,7,4
0.1715,0.0625,90,1,36,26,7,5
0.1715,0.0625,100,0,36,26,8,1
0.1715,0.0625,100,0.25,36,26,8,2
0.1715,0.0625,100,0.5,36,26,8,3
0.1715,0.0625,100,0.75,36,26,8,4
0.1715,0.0625,100,1,36,26,8,5
0.1715,0.0625,110,0,36,26,9,1
0.1715,0.0625,110,0.25,36,26,9,2
0.1715,0.0625,110,0.5,36,26,9,3
0.1715,0.0625,110,0.75,36,26,9,4
0.1715,0.0625,110,1,36,26,9,5
0.1715,0.0625,150,1,36,26,13,5
0.1715,0.0625,190,0.75,36,26,17,4
0.1715,0.0625,220,1,36,26,20,5
0.1715,0.0625,230,0.75,36,26,21,4
0.1715,0.0625,230,1,36,26,21,5
0.1715,0.0625,240,0.75,36,26,22,4
